Profile Name,Date,Data,Star
RobertT,"1 year ago | Aug 26, 2023 6:38 PM",We love the Sony tv we recently purchased from the Columbia MO Best Buy.,Rated 5 out of 5 stars
JoseM,"1 year ago | Aug 26, 2023 2:44 PM","Good tv / the tv looks and sounds excellent, in my opinion the Sony television is the best there is",Rated 5 out of 5 stars
MaureenE,"1 year ago | Aug 26, 2023 10:47 AM","Great TV with amazing picture.  Middle of the road price, but worth extra money for a step up!  We are loving it.",Rated 5 out of 5 stars
AlonzoM,"1 year ago | Aug 26, 2023 9:11 AM",TV is good. Delivery took a little longer than anticipated.,Rated 4 out of 5 stars
ShirleyG,"1 year ago | Aug 26, 2023 8:58 AM",Beautiful picture and installation was wonderful by Best Buy team,Rated 5 out of 5 stars
RobertL,"1 year ago | Aug 26, 2023 8:53 AM",great picture and hundreds less than other brands with compatible picture,Rated 5 out of 5 stars
DaveT,"1 year ago | Aug 25, 2023 9:10 PM",This XR65X90L is my third Sony Bravia and the best yet! Beautiful picture and sound. Highly recommend this TV for value and price.,Rated 5 out of 5 stars
Nethermae,"1 year ago | Aug 25, 2023 6:47 PM",Great Sony TV. I buy all Sony TVs and this one is far the best.,Rated 5 out of 5 stars
EdwardS,"1 year ago | Aug 25, 2023 5:26 PM","I currently have a Sony 65x75k would this be a major up-grade tv
as for as picture and performance?",Rated 5 out of 5 stars
DavidB,"1 year ago | Aug 25, 2023 5:05 PM",i would recommed this  brand to anyone. this brand is a good value for its class.,Rated 5 out of 5 stars
WilliamM,"1 year ago | Aug 25, 2023 4:59 PM",Love the display and how the tv reacts and well as the space it takes up definitely makes one feel as they are at the movies,Rated 5 out of 5 stars
AnthonyA,"1 year ago | Aug 25, 2023 4:40 PM",Sony remains best product in the world. It surpasses all other brands.,Rated 5 out of 5 stars
Kavoos,"1 year ago | Aug 25, 2023 4:14 PM","This TV has very good quality, and the smart system is very fast.",Rated 5 out of 5 stars
LudlamR,"1 year ago | Aug 25, 2023 4:12 PM",Worth every Penny! Great installation by the geek squad!,Rated 5 out of 5 stars
CharlesJ,"1 year ago | Aug 25, 2023 3:46 PM",Great TV. Clear viewing screen. When hooked up to my new DENON Receiver the surround sound is wonderful. The entire family is enjoying every minute of the time spent watching our new Soney 65-inch TV.,Rated 5 out of 5 stars
MarcusD,"1 year ago | Aug 25, 2023 3:43 PM",Pictire quality is excellent. Even better when paired with a PS5. Sound quality is better than the older model. I would buy again.,Rated 5 out of 5 stars
Anonymous,"1 year ago | Aug 25, 2023 3:41 PM","Quality tv , great picture . Only downside in my situation is reflection from outside the room . But that would depend on placement which I don’t have other options .",Rated 4 out of 5 stars
GashawS,"1 year ago | Aug 23, 2023 9:25 AM","It's the best quality vision. new 2023 x90L TV, I chose it.",Rated 5 out of 5 stars
DASA,"1 year ago | Aug 22, 2023 2:12 PM",The best TV I have ever owned! You will not be disappointed.,Rated 5 out of 5 stars
JamesR,"1 year ago | Aug 21, 2023 12:51 PM",Great value  and alternative for the higher cost TVs with OLED and such.,Rated 5 out of 5 stars
Redbmw45,"1 year ago | Aug 20, 2023 10:43 AM",Don't buy a Sony TV that's 65 in or larger they don't seem to last as mine the picture went out I have a warranty and they've already been out once and now they're telling me that they have to come out again and then if that doesn't fix it they'll have to come one more time so you'll be without your TV for 20 days I wouldn't own another Sony if you gave it to me so that's how I feel this is ridiculous no TV for 20 days come on no news no weather no Sports I sure hope nothing happens that I need to know about cuz boy that sounds like trouble for somebody y'all have a nice day,Rated 1 out of 5 stars
ShermanM,"1 year ago | Aug 20, 2023 7:25 AM",This is one of the best television sets on the market.,Rated 5 out of 5 stars
ThomasD,"1 year ago | Aug 19, 2023 8:36 PM","Ihad a 75 inch Samsung that stopped working after 3 years. I asked my repairman,  who couldn't repair it, what other brand would he recommend and he said Sony. He was spot on. My Sony has a beautiful picture with great sound.",Rated 5 out of 5 stars
Bill,"1 year ago | Aug 19, 2023 10:15 AM",I compared this TV to other ones the same size.  The color was better and at a good price.,Rated 5 out of 5 stars
MarionB,"1 year ago | Aug 19, 2023 7:08 AM",Excellent tv.  Awesome picture quality.  I watch a lot of the old B&W shows and the upscaling is amazing.  Great purchase!,Rated 5 out of 5 stars
RomeoE,"1 year ago | Aug 18, 2023 5:27 PM",Great tv. Google tv software is awesome. Highly recommend this tv,Rated 5 out of 5 stars
MaureenQ,"1 year ago | Aug 18, 2023 4:49 PM",Beautiful picture! Especially for the price! Plenty of built-in apps as well.,Rated 5 out of 5 stars
JakesMom,"1 year ago | Aug 18, 2023 4:20 PM",Love my new Sony 65 inch TV. Wanted a Smart TV and chose Sony since my other one lasted 16 yrs !,Rated 5 out of 5 stars
Headphones,"1 year ago | Aug 18, 2023 3:47 PM",Outstanding TV for the price. Very good quality when it comes to performance,Rated 5 out of 5 stars
DouglasP,"1 year ago | Aug 18, 2023 3:44 PM","We had an LG OLED get struck by lightning and needed a new TV. We shopped in store and the CSR was very knowledgeable and recommended this TV. WE LOVE IT! Great Picture, awesome apps and we love the Bravia Core Points!!",Rated 5 out of 5 stars
StevanP,"1 year ago | Aug 18, 2023 3:39 PM",Sony Bravia is the best………………………………:::::::::::………..,Rated 5 out of 5 stars
NancyB,"1 year ago | Aug 18, 2023 3:30 PM","Great TV, great color!!  Ssssssssssssssssszzzzzzzz",Rated 5 out of 5 stars
Homan,"1 year ago | Aug 18, 2023 3:30 PM","Sony’s Tvs never disappoint. Bought an A90J OLED few months back for watching movies and it was so good that I was sure my next tv will also be Sony. So far this is an amazing tv in terms of design, material, pictures quality and accuracy.",Rated 5 out of 5 stars
MichaelL,"1 year ago | Aug 18, 2023 10:17 AM","the best  Full Array TV, no blooming. I love it so much",Rated 5 out of 5 stars
Emilio,"1 year ago | Aug 17, 2023 4:52 PM",I purchased this TV for our living room and it’s amazing. The audio and picture quality is great. You cannot go wrong with a Sony TV.,Rated 5 out of 5 stars
Happylistener,"1 year ago | Aug 16, 2023 5:08 AM",Best Sony tv I’ve purchased!  Picture quality is a game changer,Rated 5 out of 5 stars
BrianS,"1 year ago | Aug 15, 2023 8:46 PM","Fantastic Picture, simple controls and set up. FairPrice",Rated 5 out of 5 stars
HiramR,"1 year ago | Aug 15, 2023 7:19 AM",I love my tv but I love the people at Best Buy more great energy and family feel in the store thanks guys I appreciate your hard work,Rated 5 out of 5 stars
Mdogg,"1 year ago | Aug 13, 2023 4:19 AM",I Now Own 7 Sony TV’s They All Are Top Notch especially this model 2023 is Amazing,Rated 5 out of 5 stars
Jrod25803,"1 year ago | Aug 12, 2023 7:48 PM","Great picture, sounds not that great.Overall nice tv.",Rated 4 out of 5 stars
LJ21,"1 year ago | Aug 11, 2023 5:17 PM",Amazing picture quality as Sony never disappoints. Hoping this tv is as reliable as the other models. Sound quality could be a bit better but I’ll be getting a sound bar soon.,Rated 5 out of 5 stars
PatriciaM,"1 year ago | Aug 11, 2023 4:37 PM",We are very pleased with our new improved TV experience.,Rated 5 out of 5 stars
ChrisAllen,"1 year ago | Aug 11, 2023 4:25 PM","Stunningly bright, beautiful picture. Solid design and build. UI is less intuitive than some competitors, but the gains in picture quality more than make up for it. Couldn't be happier.",Rated 5 out of 5 stars
Ariel,"1 year ago | Aug 11, 2023 4:11 PM",Love my new TV . The colors are so beautiful. No wires showing since I had Best Buy put it on my wall.,Rated 5 out of 5 stars
Jonathan,"1 year ago | Aug 11, 2023 4:03 PM",Very pleased with my Purchase.Good quality TV.I will recommend it.,Rated 5 out of 5 stars
RachelP,"1 year ago | Aug 10, 2023 9:25 PM","Crystal clear picture.  Big, but not obnoxious.  Highly recommend to fill a room!",Rated 5 out of 5 stars
ScottH,"1 year ago | Aug 6, 2023 3:47 AM",Very pleased with my new TV. Set up was easy and the picture is great !,Rated 5 out of 5 stars
Sunny,"1 year ago | Aug 5, 2023 9:42 AM",Really happy with it so far. This is my first Sony tv and am very happy with the customization it offers as well as not being hit with adds in the Home Screen as soon as I’m trying to watch something. Performs well for gaming on Xbox series x. Sound is good but would think about getting a sound bar if there’s a lot of open space where you plan on having it. Picture quality is really great in my eyes and design is sleek. Set up is pretty straightforward. Only con I have is if you plan on watching shows or movies with subtitles often there is noticeable light from that bleeding into darker areas of the screen but otherwise very happy with my purchase.,Rated 5 out of 5 stars
Mapnmacomb,"1 year ago | Aug 4, 2023 10:20 PM","This Sony is the main family room TV for all televised and streaming services 

The picture is absolutely amazing 

Deep blacks and amazing colors 

Works great with sports programs",Rated 5 out of 5 stars
JuliaandrayS,"1 year ago | Aug 4, 2023 6:39 PM",This is the best Sony we have ever owned! We are so glad we bought it!,Rated 5 out of 5 stars
RalphB,"1 year ago | Aug 4, 2023 6:28 PM",Super nice TV. Looks great mounted on my living room wall.,Rated 5 out of 5 stars
PaulT,"1 year ago | Aug 4, 2023 6:22 PM","Unbelievable value for the quality of this product..sales associate took his time,  listened to my needs and showed me the best product for my price range. Could not be happier",Rated 5 out of 5 stars
JamesC,"1 year ago | Jul 28, 2023 7:00 PM",My mother loves her new tv. So far it amazing. She trying to get used to the remote.,Rated 5 out of 5 stars
HecTorOz,"1 year ago | Jul 28, 2023 6:16 PM",Great tv for the price. The family is enjoying their favorite programming and movie channel.,Rated 5 out of 5 stars
LocksleyR,"1 year ago | Jul 26, 2023 3:50 PM",The picture is natural with ease to install excellent remote handling,Rated 5 out of 5 stars
Mike,"1 year ago | Jul 23, 2023 6:04 PM","Really happy with this tv, seems like a worthy successor to the X90k. The picture and color are excellent I I don’t notice any serious blooming issues. Also upscales streaming content really well. The sound is ok, but I did add a sound bar. My only real gripe with it is that like all Sonys there are only 2 hdmi 2.1 ports.",Rated 5 out of 5 stars
CarmenG,"1 year ago | Jul 21, 2023 9:47 PM","Sound is okay , not as good as I thought it would be . 
So overall I’m giving it 4 stars",Rated 4 out of 5 stars
CarolC,"1 year ago | Jul 21, 2023 8:09 PM",This TV is amazing. Would highly recommend! Thankful for recommendation by BB associate!,Rated 5 out of 5 stars
HecTorOz,"1 year ago | Jul 28, 2023 6:16 PM",Great tv for the price. The family is enjoying their favorite programming and movie channel.,Rated 5 out of 5 stars
LocksleyR,"1 year ago | Jul 26, 2023 3:50 PM",The picture is natural with ease to install excellent remote handling,Rated 5 out of 5 stars
Mike,"1 year ago | Jul 23, 2023 6:04 PM","Really happy with this tv, seems like a worthy successor to the X90k. The picture and color are excellent I I don’t notice any serious blooming issues. Also upscales streaming content really well. The sound is ok, but I did add a sound bar. My only real gripe with it is that like all Sonys there are only 2 hdmi 2.1 ports.",Rated 5 out of 5 stars
