Profile Name,Date,Data,Star
Average,"1 year ago | Sep 15, 2022 7:16 PM","Very convenient. I've used the Nest Hub Max for about 2 years now and was my very first google assistant. I connect everything I can to it (Arlo Cameras, Wyze Cameras, Lights indoor and outdoor, TVs, fans, smart surge protectors, apps like Netflix, Disney and Apple Music,AC) I leave this in the family room so anyone in my house can use it.
We use it daily to control everyday uses. ""Hey google, set AC to 70 degress!"", ""Hey google, show me the front yard!"", ""Hey google, turn on my fan!"", Hey google turn on front yard lights!"", Hey google, set lights to blue!"", ""Hey google, what is 864 hours in seconds?"". Even my toddler uses it. She's 3 now but could easily use it the past 6 months. ""Hey google, Elsa...Anna...video"" and comes up with a youtube video.",Rated 5 out of 5 stars
Hvexclusive,"1 year ago | Sep 13, 2022 4:27 AM",Great addition to our home office. Love casting to it and using as picture frame,Rated 5 out of 5 stars
PatRoX,"1 year ago | Sep 11, 2022 8:41 AM","Wish I could remove display part and have it be portable, like a tablet. I think next version will do that.",Rated 5 out of 5 stars
Kory,"1 year ago | Sep 10, 2022 7:56 AM",Super nice to have in the kitchen if you need a quick recipe.,Rated 5 out of 5 stars
Mikki,"1 year ago | Sep 9, 2022 6:14 PM",I love ❤️ my new  Nest Hub Max with Google Assistant.  Even though I have not learned all that the Nest is capable of doing I am extremely happy with it.,Rated 5 out of 5 stars
Colin,"1 year ago | Sep 9, 2022 3:58 PM","It works well. Is easy to use, love the speaker and sound",Rated 5 out of 5 stars
ramv,"2 years ago | Sep 8, 2022 10:44 AM",We bought this to work with Ring doorbell. The added bonus is showing our pictures that are linked with Google Photos.  Beautiful pictures. The only downside is that because it has screen capabilities it sometimes won't answer questions verbally instead of telling us it has put up links to information.,Rated 4 out of 5 stars
Great,"2 years ago | Sep 6, 2022 7:18 PM","Great buy and Delivery was terrific, the gentleman who made the delivery went above and beyond.",Rated 5 out of 5 stars
Kimberly,"2 years ago | Sep 5, 2022 5:54 AM",Git this for my nest cameras but really never use it.  Not fond of a camera in the house for someone to hack into and watch and listen to everything so camera is turned off.  Everything I need is on my phone to see.,Rated 3 out of 5 stars
4stars,"2 years ago | Sep 3, 2022 11:20 PM",Excellent for home controls and viewing media. Easy-to-use,Rated 5 out of 5 stars
lovelywesby,"2 years ago | Sep 2, 2022 2:34 PM",I absolutely love it I have it set up in my kitchen I love taking Duo calls on it I'm able to cook and move around the kitchen and it follows me,Rated 5 out of 5 stars
Nhcah,"2 years ago | Aug 30, 2022 4:53 PM",We keep this on the kitchen counter for help with everyday tasks and cooking recipes at our fingertips. It could not be easier to set up and use> It responds quickly and efficiently.,Rated 5 out of 5 stars
Dddd,"2 years ago | Aug 29, 2022 11:28 AM",Sound not as great as independent Bluetooth speakers but good sound for the package. Good device for smart bed side clock.,Rated 4 out of 5 stars
DrAuspicious,"2 years ago | Aug 27, 2022 8:45 AM",I love my Google Hub Max! It is very intuitive and convenient.,Rated 5 out of 5 stars
MintMobile,"2 years ago | Aug 27, 2022 7:15 AM","At first, I thought this buy was a bust. I took it to my parents in Nigeria and struggled to connect to the wireless. But when I eventually did, boy did it feel good. The sound is excellent and the picture quality is too. The best part of the device is the ease and seamless connection with Google assistant. 5 star rating",Rated 5 out of 5 stars
Annie0696,"2 years ago | Aug 27, 2022 5:31 AM",Purchased as a gift for my child.  She enjoys using it for school and all the other functions it has,Rated 5 out of 5 stars
marcus6633,"2 years ago | Aug 27, 2022 1:46 AM","This thing does a decent job with YouTube videos, but it's just YouTube running in a browser, and every time I start it up it creates a new tab, so I have to manually cull old tabs periodically. Perhaps there is a better way? The sound is much clearer than the Google Nest Hub, and the display is about twice the area, so overall this is working out pretty well.",Rated 4 out of 5 stars
Thumbsup,"2 years ago | Aug 26, 2022 3:54 PM","Great product, easy to use and set up...would recommend",Rated 5 out of 5 stars
Harley505,"2 years ago | Aug 26, 2022 3:48 PM",This actually my 2nd Google Hub (this is the 2nd generation)  Really enjoy the larger screen.  Had the opportunity to participate in a Zoom meeting with 7 people - clarity and voice quality was excellent.,Rated 5 out of 5 stars
Jamers,"2 years ago | Aug 24, 2022 6:41 PM",We love our hub max. We do not have a place to look and see who is at the front door and we love that we can see people on the screen.,Rated 5 out of 5 stars
Marcel,"2 years ago | Aug 21, 2022 8:12 PM","I can't get over how bad the user experience is with this device. I've had this thing for nearly a year and was hoping it would get better with software updates but I'm running the lastest and it's still really poor. Top 3 complaints: viewing websites with any advanced content is really slow, home group volume controls don't work well, the auto dimming feature on the display often gets stuck on bright and stays this way through the night.",Rated 2 out of 5 stars
FraggleMark,"2 years ago | Aug 21, 2022 10:33 AM",Got this for myself and my parents to facilitate fast and easy video calls. It works so well and also works well as a hub to control my lights and other smart home devices.,Rated 5 out of 5 stars
BASS,"2 years ago | Aug 20, 2022 10:11 AM",Love it. I have alot of Google suff in my home.  It fit right in.,Rated 5 out of 5 stars
Jojoruba,"2 years ago | Aug 20, 2022 1:19 AM",Wonderful device that is worth the price just as a digital picture frame pulling pictures from Google Photos.,Rated 5 out of 5 stars
Ticlio,"2 years ago | Aug 19, 2022 9:45 PM","Yes, the best Google Nest Hub Max ever I do love it.",Rated 5 out of 5 stars
LGDisplayGuy,"2 years ago | Aug 19, 2022 8:37 PM","I've got all my smart devices connected to it, and use it as an indoor camera. It's awesome.",Rated 4 out of 5 stars
AznPerzuaSin,"2 years ago | Aug 19, 2022 5:15 PM","Mic is as sensitive as it needs to be and the sensors are responsive. Don't forget, this is a secondary security camera so really, this is not bad for the price! Speakers is fairly loud with acceptable frequency responses. I just wish it was more touch screen intuitive. Most of the controls have to be made verbally, which can be frustrating for the older folk and for me if I want to quickly look up something with my fingers. Would have been perfect if it allowed more touch control options. For instance, I can't just search something on Youtube with my fingers. I have to ask Google for it and it may not always find what I am looking for. But as for its purpose, it's kept me entertained while cooking or washing dishes and watches the house when I am gone.",Rated 4 out of 5 stars
IndyFridge,"2 years ago | Aug 18, 2022 10:57 AM",This is the coolest little gadget! It's so nice to ask Google to assist.,Rated 5 out of 5 stars
Leadfoot8179,"2 years ago | Aug 17, 2022 10:28 PM",Switching everything over to google. This is loud and clear and a good size screen,Rated 5 out of 5 stars
Jazzyone,"2 years ago | Aug 17, 2022 7:09 PM",It hasn't wowed me yet but it does what it supposed to.,Rated 4 out of 5 stars
Anthony,"2 years ago | Aug 17, 2022 5:29 PM","We have the previous version as well, but this one has a much bigger screen and a camera for video calls. The speakers sound a lot better too.",Rated 5 out of 5 stars
Meraldave,"2 years ago | Aug 17, 2022 4:14 PM","Awesome smart hub from Google it has a great quality screen 10"" size and a grear camera to match, it is awesome to warch videos and movies",Rated 5 out of 5 stars
Econx,"2 years ago | Aug 16, 2022 10:46 AM",Large bright display with decent sound. Sounds and looks great in my kitchen.,Rated 5 out of 5 stars
Trisha,"2 years ago | Aug 15, 2022 11:33 AM",Very useful display for my smart home.  It's good for streaming and for managing my house.  It's a good size and the sound is very clear.,Rated 5 out of 5 stars
Storm,"2 years ago | Aug 14, 2022 2:13 PM",I have one in the kitchen and my bedroom. I enjoy the features and the security camera it provides as well.,Rated 5 out of 5 stars
Anonymous,"2 years ago | Aug 13, 2022 9:41 AM",Best one ever by so far by meeeeeeeeewwwwwwwwwwwweee,Rated 5 out of 5 stars
Gary214,"2 years ago | Aug 13, 2022 4:25 AM","First and foremost, they resolved the wifi connection issue which was huge. While it does all the basic things you would expect, I find it great that if you have YouTube TV, you can use Google Assistant to play a show or channel on this device.",Rated 5 out of 5 stars
jhdz774,"2 years ago | Aug 13, 2022 1:27 AM","easy to get up and running, I use it to stream my security cameras in my living room, I haven't gotten to everything else it can do",Rated 5 out of 5 stars
Name,"2 years ago | Aug 12, 2022 4:54 PM",The most partageis good and does what it’s supposed to do. It doesn’t seem to sometimes have trouble understanding certain commands.,Rated 4 out of 5 stars
DFarman,"2 years ago | Aug 12, 2022 4:01 PM",The Best Buy sales person Arturo Morales always doing an n outstanding job assisting us with our purchase from Best Buy.,Rated 5 out of 5 stars
Seattleguy,"2 years ago | Aug 11, 2022 3:37 AM","It is a nice upgrade from smaller Nest Hub. The gesture function surely is very nice to have. But unless bigger screen, better sound or camera is needed, it makes more sense to have 2 or even 3 Nest Hub rather than just one Nest Max. Also, our Nest Max seems to freeze occasionally and requires a reboot.",Rated 4 out of 5 stars
Mach1,"2 years ago | Aug 10, 2022 3:47 PM","The Nest Cam Battery is an indoor and outdoor camera that can be used completely without any wires. One could use the Nest Cam with the provided power cable if desired. Everything needed to install including screws and screw anchors needed to mount the camera are included.

Before any of the physical installation is performed, you will need to download the Google Home app onto your phone and scan the QR code that comes with the NestCam to set it up with your existing Wi-Fi connection and your smartphone. It is a good idea to physically place the Nest Cam in the location you will install it and confirm that you have a good Wi-Fi signal, and that video quality is going to be good.",Rated 5 out of 5 stars
Ppanala3,"2 years ago | Aug 10, 2022 7:47 AM","WOW! The latest update automatically adds all your Subscription Apps, has EVERYTHING, including no more ""Hey Google"", it's called ""KNOCK -KNOCK"" whereby you leave your mic and camera on, and it does whatever you ask! AMAZING, this is one NIFTY GADGET I cannot live without! They are IN SALE NOW! Video chats, watch TV, talk to anyone, turns things off and on for you!",Rated 5 out of 5 stars
